symbol,direction,entry_time,exit_time,entry_price,shares,entry_value,gross_pnl,cost,net_pnl,gross_bps,cost_bps,net_bps,r_multiple,win,exit_reasons,duration_mins,atr_at_entry,candle_size,pullback_depth_pct,pullback_type
ADANIENT,LONG,2024-09-06 12:45:00+05:30,2024-09-06 12:50:00+05:30,2914.706625,111,323532.435375,-774.914864999977,484.38161771752334,-1259.2964827175003,-23.951690163670566,14.971655536054254,-38.92334569972481,-2.052792320415332,0,Stop_Loss,5.0,5.919285714285739,4.070000000000164,0.001677676818706116,zone
MARUTI,SHORT,2024-09-06 12:50:00+05:30,2024-09-06 13:55:00+05:30,12188.952475,31,377857.526725,1757.4698250000292,557.5059436097525,1199.9638813902766,46.51144150104739,14.754395616829896,31.7570458842175,2.048337668711194,1,Take_Profit,65.0,15.87500000000026,12.800000000001091,0.0002896937211124796,zone
RELIANCE,SHORT,2024-09-06 12:55:00+05:30,2024-09-06 15:15:00+05:30,1466.2665000000002,158,231670.10700000002,84.3720000000526,360.63891850036003,-276.26691850030744,3.641902750968755,15.566916386858663,-11.925013635889908,-0.42301313672067115,0,EOD_Squareoff,140.0,2.072857142857174,3.400000000000091,7.14320376498199e-05,zone
BEL,SHORT,2024-09-06 12:55:00+05:30,2024-09-06 13:30:00+05:30,283.508175,606,171805.95405,-747.8797500000036,280.104678491053,-1027.9844284910566,-43.53049078743517,16.303548968363184,-59.83403975579836,-1.553677504549117,0,Stop_Loss,35.0,0.5285714285714432,0.9500000000000455,0.00015688224952227153,zone
JSWSTEEL,LONG,2024-09-06 12:55:00+05:30,2024-09-06 13:20:00+05:30,933.8666999999999,293,273622.9431,-1049.5479749999758,416.6300682390205,-1466.1780432389965,-38.35745508432753,15.226430339460103,-53.58388542378765,-1.6055509434302915,0,Stop_Loss,25.0,2.628571428571409,2.6499999999999773,0.0028012169384058895,zone
TECHM,SHORT,2024-09-06 12:55:00+05:30,2024-09-06 15:15:00+05:30,1628.235475,138,224696.49555,734.7706500000027,350.83400356356105,383.9366464364416,32.70058343373227,15.613683814018037,17.086899619714234,0.5439702830386586,1,EOD_Squareoff,140.0,3.375,4.2999999999999545,0.000624026384299317,zone
ULTRACEMCO,SHORT,2024-09-06 13:00:00+05:30,2024-09-06 13:35:00+05:30,11340.926700000002,15,170113.90050000002,-832.7801249999629,277.8631621638025,-1110.6432871637653,-48.954266673813805,16.333948098721212,-65.28821477253501,-1.4861096276424959,0,Stop_Loss,35.0,18.371428571428492,44.149999999999636,0.0007732653645274562,zone
ICICIBANK,SHORT,2024-09-06 13:00:00+05:30,2024-09-06 14:50:00+05:30,1217.440975,197,239835.872075,1926.0837750000385,370.6450281117675,1555.438746888271,80.30841084513519,15.454111384799921,64.85429946033527,2.4226964066839303,1,Take_Profit,110.0,1.6357142857142921,2.650000000000091,0.001329792079039902,zone
TCS,SHORT,2024-09-06 13:00:00+05:30,2024-09-06 14:30:00+05:30,4454.371700000001,69,307351.64730000007,-638.8709999999382,463.45792659164806,-1102.3289265915864,-20.786320997861722,15.079077358556521,-35.86539835641825,-2.273064830016902,0,Stop_Loss,90.0,7.935714285714117,4.799999999999272,3.674367389680739e-05,zone
TITAN,SHORT,2024-09-06 13:00:00+05:30,2024-09-06 14:50:00+05:30,3674.66175,58,213130.38150000002,-779.0197499999804,336.04088404049503,-1115.0606340404754,-36.55132339731585,15.766916085611896,-52.318239482927744,-1.6590238686191434,0,Stop_Loss,110.0,8.085714285714207,9.75,0.0016330643608389326,zone
TATASTEEL,LONG,2024-09-06 13:05:00+05:30,2024-09-06 14:05:00+05:30,151.905915,1549,235302.26233499998,-699.652319999972,365.051276779363,-1064.703596779335,-29.734194353128512,15.514142242272165,-45.24833659540067,-1.828469194565918,0,Stop_Loss,60.0,0.4278571428571415,0.30000000000001137,0.0021189151715242426,zone
NESTLEIND,LONG,2024-09-06 13:05:00+05:30,2024-09-06 15:05:00+05:30,1251.52545,142,177716.61390000003,-653.0899500000228,287.16530577205305,-940.2552557720758,-36.74895304766004,16.158607767174715,-52.90756081483475,-1.665601601257371,0,Stop_Loss,120.0,1.7271428571428618,3.3500000000001364,0.0015926252111408152,zone
WIPRO,SHORT,2024-09-06 13:15:00+05:30,2024-09-06 15:15:00+05:30,261.199335,846,220974.63741000002,540.6955200000407,345.90769308999404,194.78782691004665,24.4686687276615,15.6537282805081,8.814940447153402,0.3286101893003374,1,EOD_Squareoff,120.0,0.5907142857142844,0.5699999999999932,0.00038694253568617465,zone
SUNPHARMA,SHORT,2024-09-06 13:15:00+05:30,2024-09-06 13:30:00+05:30,1820.4893000000002,186,338611.00980000006,-869.1454499999345,505.887314450029,-1375.0327644499635,-25.667961904525598,14.940072821283346,-40.60803472580895,-1.9657641585972627,0,Stop_Loss,15.0,3.6285714285714255,2.849999999999909,0.0007637858363263066,zone
ADANIENT,SHORT,2024-09-06 13:15:00+05:30,2024-09-06 13:20:00+05:30,2903.12771,104,301925.28184,-785.9181199999439,456.19849986304393,-1242.1166198629878,-26.030218973726996,15.109648886733451,-41.13986786046044,-1.957204432621931,0,Stop_Loss,5.0,6.189285714285753,4.650000000000091,0.0003584928311788693,zone
TATAMOTORS,SHORT,2024-09-06 13:15:00+05:30,2024-09-06 13:25:00+05:30,633.053315,444,281075.67186,-1009.7403599999893,428.11245482724644,-1437.8528148272358,-35.92414645202476,15.231216988444432,-51.15536344046919,-1.6550478184285635,0,Stop_Loss,10.0,1.278571428571427,1.6399999999999864,0.0003912723685750778,zone
ADANIENT,SHORT,2024-09-06 13:25:00+05:30,2024-09-06 13:30:00+05:30,2907.58548,107,311111.64636,-757.6803749999681,468.61312193536514,-1226.2934969353332,-24.353970153956407,15.062538719399585,-39.416508873355994,-2.037629324323927,0,Stop_Loss,5.0,5.809285714285774,4.170000000000073,0.0014495093110651045,zone
JSWSTEEL,LONG,2024-09-06 13:25:00+05:30,2024-09-06 14:25:00+05:30,932.6661,405,377729.7705,-1085.9366249999603,557.4746402192875,-1643.4112652192478,-28.74903462235737,14.75855714209022,-43.50759176444759,-1.8310570791633844,0,Stop_Loss,60.0,2.407142857142852,1.75,0.0016911131924298606,zone
ONGC,SHORT,2024-09-06 13:25:00+05:30,2024-09-06 13:30:00+05:30,308.395725,705,217418.98612500002,-746.5421249999915,341.82565110208753,-1088.367776102079,-34.3365654630909,15.721977974157362,-50.05854343724826,-1.7072064135107616,0,Stop_Loss,5.0,0.9250000000000033,0.75,0.0007779093114229267,zone
SHRIRAMFIN,SHORT,2024-09-06 13:30:00+05:30,2024-09-06 13:35:00+05:30,645.2772000000001,359,231654.51480000003,-777.7232399999378,361.10626568008723,-1138.829505680025,-33.57254835595968,15.588138482509176,-49.160686838468855,-1.7214168848060454,0,Stop_Loss,5.0,1.4364285714285887,1.5199999999999818,0.0001515765251304778,zone
ITC,SHORT,2024-09-06 13:30:00+05:30,2024-09-06 13:35:00+05:30,498.9504,554,276418.5216,-830.8337999999787,421.70922050265995,-1252.5430205026387,-30.057095855619348,15.256185369260725,-45.31328122488008,-1.8093053611128875,0,Stop_Loss,5.0,1.221428571428577,1.0,4.624186725133068e-05,zone
ADANIENT,LONG,2024-09-06 13:35:00+05:30,2024-09-06 13:40:00+05:30,2916.5575499999995,58,169160.33789999998,-691.97421999997,275.5567097507964,-967.5309297507665,-40.9064103672478,16.28967600630434,-57.19608637355214,-1.5921248530738752,0,Stop_Loss,5.0,6.2014285714286155,9.019999999999982,0.0015187070175590664,zone
AXISBANK,SHORT,2024-09-06 13:35:00+05:30,2024-09-06 14:40:00+05:30,1158.8203,235,272322.77050000004,1148.9384999999697,415.0453145544501,733.8931854455196,42.19032062175534,15.240933168842377,26.94938745291296,1.9162727651102447,1,Take_Profit,65.0,1.7357142857142824,1.0499999999999545,8.873292400952374e-05,zone
BAJAJFINSV,SHORT,2024-09-06 13:40:00+05:30,2024-09-06 15:00:00+05:30,1845.4768000000001,189,348795.1152,-963.5267249999583,519.7215130558825,-1483.2482380558408,-27.624432883685017,14.900481411784476,-42.524914295469486,-1.8805411375989218,0,Stop_Loss,80.0,5.992857142857149,3.25,0.0013544014363642825,zone
SHRIRAMFIN,SHORT,2024-09-06 13:40:00+05:30,2024-09-06 13:45:00+05:30,645.93687,419,270647.54853,-786.4106249999695,413.8750013007673,-1200.2856263007368,-29.056632113288835,15.292028453562411,-44.348660566851244,-1.8444325327077662,0,Stop_Loss,5.0,1.4157142857143055,1.2300000000000182,0.0009894721053782753,zone
TATAMOTORS,SHORT,2024-09-06 13:40:00+05:30,2024-09-06 15:10:00+05:30,634.112785,492,311983.49022000004,-1011.1288799999693,469.9364650269256,-1481.0653450268949,-32.40969191308668,15.06286325265297,-47.47255516573965,-1.732828358448059,0,Stop_Loss,90.0,1.4442857142857082,1.4200000000000728,0.0015490722846657555,zone
BAJFINANCE,SHORT,2024-09-06 13:40:00+05:30,2024-09-06 14:00:00+05:30,729.8648850000001,408,297784.87308000005,-779.6145599999309,450.59229287433766,-1230.2068528742684,-26.180462154989552,15.13147018563585,-41.311932340625404,-1.9514488401782633,0,Stop_Loss,20.0,1.3271428571428519,1.17999999999995,6.6339047833821645e-06,zone
TATACONSUM,SHORT,2024-09-06 13:40:00+05:30,2024-09-06 13:50:00+05:30,1176.461475,324,381173.51790000004,-900.0233999999818,563.498692739536,-1463.5220927395178,-23.61190790374112,14.783259231754093,-38.395167135495214,-2.0639670536592303,0,Stop_Loss,10.0,1.6678571428571363,1.6000000000001364,0.0008786385190962448,zone
SUNPHARMA,SHORT,2024-09-06 13:40:00+05:30,2024-09-06 14:00:00+05:30,1820.2894000000001,173,314910.0662,-842.9814249999513,473.8013215949685,-1316.78274659492,-26.76895772726973,15.045607379665544,-41.814565106935284,-1.9217949207131837,0,Stop_Loss,20.0,3.521428571428552,3.0499999999999545,0.001006255608646972,zone
ONGC,SHORT,2024-09-06 13:45:00+05:30,2024-09-06 15:15:00+05:30,309.04540000000003,733,226530.27820000003,66.703000000006,353.693918663372,-286.990918663366,2.9445511889194327,15.613538352303667,-12.668987163384235,-0.45814324894724845,0,EOD_Squareoff,90.0,0.7928571428571486,0.6999999999999886,0.0020828090654675074,zone
BPCL,SHORT,2024-09-06 13:50:00+05:30,2024-09-06 14:35:00+05:30,352.12385,635,223598.64475,-700.1986249999851,350.16146066686247,-1050.3600856668477,-31.314976250543,15.660267577129957,-46.97524382767296,-1.786006987128307,0,Stop_Loss,45.0,1.0535714285714246,0.75,0.0013269760920493155,zone
BEL,LONG,2024-09-06 13:50:00+05:30,2024-09-06 13:55:00+05:30,284.84234999999995,1143,325574.80604999996,-668.1406499999757,487.22925848214095,-1155.3699084821167,-20.521878154704833,14.965201527519762,-35.487079682224596,-2.2851188360625407,0,Stop_Loss,5.0,0.6035714285714359,0.30000000000001137,9.581749444047078e-05,zone
ITC,SHORT,2024-09-06 13:50:00+05:30,2024-09-06 13:55:00+05:30,499.75,680,339830.0,-680.169999999996,507.42973351859996,-1187.599733518596,-20.015007503751757,14.93186986194862,-34.94687736570038,-2.3286269284678354,0,Stop_Loss,5.0,1.103571428571436,0.5,0.0007168625608465007,zone
ADANIENT,SHORT,2024-09-06 13:50:00+05:30,2024-09-06 15:15:00+05:30,2902.3481,87,252504.28470000002,1903.436894999994,387.8002486086829,1515.636646391311,75.38236023445957,15.358165073096792,60.02419516136277,2.513179774385225,1,EOD_Squareoff,85.0,6.2842857142857484,5.480000000000018,0.00011110493502401324,zone
NTPC,SHORT,2024-09-06 13:50:00+05:30,2024-09-06 15:15:00+05:30,396.6016,512,203060.0192,1103.0912000000244,321.347706168576,781.7434938314484,54.323406663010125,15.825257351722735,38.498149311287385,1.2230396999275417,1,EOD_Squareoff,85.0,0.9928571428571493,1.0500000000000114,0.0018118402814182911,zone
GRASIM,LONG,2024-09-06 13:55:00+05:30,2024-09-06 14:20:00+05:30,2700.199425,92,248418.34709999998,-763.2365999999511,382.749423917008,-1145.986023916959,-30.72384181401516,15.407453933462229,-46.13129574747739,-1.7924317227950097,0,Stop_Loss,25.0,6.699999999999981,5.599999999999909,0.00038182430767688203,zone
ULTRACEMCO,LONG,2024-09-06 13:55:00+05:30,2024-09-06 15:15:00+05:30,11419.706999999999,30,342591.20999999996,288.764250000022,511.00785790736495,-222.24360790734295,8.428828340342475,14.915965237618472,-6.487136897275998,-0.292730085098132,0,EOD_Squareoff,80.0,20.82499999999995,19.600000000000364,0.00018394264739399424,zone
BEL,LONG,2024-09-06 14:00:00+05:30,2024-09-06 14:05:00+05:30,284.992425,1080,307791.819,-793.395000000055,463.06750915893997,-1256.462509158995,-25.777000915026107,15.044828373392859,-40.82182928841897,-1.9637780515409708,0,Stop_Loss,5.0,0.5535714285714326,0.4500000000000455,0.0003833938806095483,zone
ITC,SHORT,2024-09-06 14:00:00+05:30,2024-09-06 14:55:00+05:30,499.25025000000005,445,222166.36125000002,-778.8056249999607,348.26788908006256,-1127.0735140800234,-35.0550650700708,15.675995552187247,-50.73106062225806,-1.6887811100802368,0,Stop_Loss,55.0,1.114285714285724,1.25,0.0012445739048945767,zone
ASIANPAINT,LONG,2024-09-06 14:00:00+05:30,2024-09-06 14:15:00+05:30,3282.14025,78,256006.9395,-918.5474999999915,392.89583916127,-1311.4433391612615,-35.87978911016947,15.347077697527412,-51.22686680769689,-1.6580830002310813,0,Stop_Loss,15.0,5.764285714285636,8.5,0.0016512633627612185,zone
TATACONSUM,SHORT,2024-09-06 14:05:00+05:30,2024-09-06 14:35:00+05:30,1177.0112,317,373112.55039999995,1701.1488000000356,551.11714181216,1150.0316581878756,45.593448898363185,14.770801497331783,30.8226474010314,2.0280971156453536,1,Take_Profit,30.0,1.5821428571428637,1.2000000000000455,0.0006360723918873991,zone
HEROMOTOCO,LONG,2024-09-06 14:05:00+05:30,2024-09-06 14:20:00+05:30,5754.225675,52,299219.7351,-888.9750999999778,451.392926713758,-1340.3680267137358,-29.709774982017148,15.085666945159929,-44.79544192717707,-1.8119567757617094,0,Stop_Loss,15.0,11.514285714285766,11.350000000000364,0.0008137748438140299,zone
SUNPHARMA,SHORT,2024-09-06 14:05:00+05:30,2024-09-06 14:25:00+05:30,1819.7396750000003,128,232926.67840000003,-790.1215999999549,362.83473123987204,-1152.956331239827,-33.92147286121927,15.577207975154467,-49.49868083637374,-1.7123412218468623,0,Stop_Loss,20.0,3.2321428571428408,4.349999999999909,0.0016207707885682778,zone
SHRIRAMFIN,LONG,2024-09-06 14:05:00+05:30,2024-09-06 14:25:00+05:30,649.98483,210,136496.8143,-705.2440499999705,231.34729837333902,-936.5913483733095,-51.66743660771067,16.948915588965438,-68.6163521966761,-1.4695909826177245,0,Stop_Loss,20.0,1.355714285714287,2.7099999999999227,0.0008661781492612648,zone
BAJFINANCE,SHORT,2024-09-06 14:10:00+05:30,2024-09-06 15:05:00+05:30,730.81441,282,206089.66361999998,-719.6893800000059,326.4800508329596,-1046.1694308329656,-34.921177867853224,15.8416509153483,-50.762828783201535,-1.697400096409923,0,Stop_Loss,55.0,1.4271428571428504,1.82000000000005,0.0025288887683155565,zone
TATASTEEL,SHORT,2024-09-06 14:10:00+05:30,2024-09-06 15:15:00+05:30,151.30431000000002,1153,174453.86943000002,171.53181000001518,283.16681146498905,-111.63500146497387,9.832502458126484,16.23161540584861,-6.399112947722128,-0.19532638729189014,0,EOD_Squareoff,65.0,0.33000000000000235,0.4200000000000159,0.0005008377535114388,zone
LT,SHORT,2024-09-06 14:10:00+05:30,2024-09-06 14:15:00+05:30,3551.2235,99,351571.1265,-832.1370749999473,523.4034577586934,-1355.540532758641,-23.66909601718807,14.887555271371053,-38.55665128855913,-2.0662987419790166,0,Stop_Loss,5.0,5.946428571428539,4.849999999999909,0.0005640166216786149,zone
MARUTI,SHORT,2024-09-06 14:15:00+05:30,2024-09-06 14:55:00+05:30,12116.9385,24,290806.524,-915.2639999999665,441.2263262929599,-1356.4903262929265,-31.473296658226506,15.172504393091263,-46.64580105131777,-1.76287541949708,0,Stop_Loss,40.0,16.992857142857506,26.0,0.000752883405093705,zone
BRITANNIA,SHORT,2024-09-06 14:20:00+05:30,2024-09-06 15:15:00+05:30,5853.072,30,175592.16,136.47600000001148,284.72696265352,-148.2509626535085,7.772328787345146,16.215243474054876,-8.44291468670973,-0.2065236858541029,0,EOD_Squareoff,55.0,8.549999999999986,21.0,0.0012088821820145214,zone
LT,SHORT,2024-09-06 14:20:00+05:30,2024-09-06 14:25:00+05:30,3551.2235,97,344468.6795,-829.883499999994,513.79143374565,-1343.674933745644,-24.091696847579257,14.915476045352621,-39.00717289293188,-2.044170132752068,0,Stop_Loss,5.0,5.914285714285695,5.0,0.0006344184745231635,zone
HEROMOTOCO,LONG,2024-09-06 14:25:00+05:30,2024-09-06 14:30:00+05:30,5749.4733,58,333469.45139999996,-898.5200499999391,497.730764955495,-1396.2508149554342,-26.944598560008885,14.92582792414355,-41.87042648415244,-1.9070520318004074,0,Stop_Loss,5.0,10.98928571428574,9.75,0.001439663950100307,zone
KOTAKBANK,SHORT,2024-09-06 14:30:00+05:30,2024-09-06 15:15:00+05:30,353.313255,295,104227.41022500001,-18.686774999991087,188.2469499730405,-206.9337249730316,-1.7928849003972347,18.06117503703335,-19.854059937430588,-0.49512809584355255,0,EOD_Squareoff,45.0,0.5385714285714341,1.240000000000009,0.00019389325927756556,zone
DRREDDY,LONG,2024-09-09 09:35:00+05:30,2024-09-09 10:20:00+05:30,1340.16975,124,166181.049,-768.4366799999925,271.4651113410856,-1039.901791341078,-46.24093328475695,16.335503535128463,-62.57643681988541,-1.5165793695700132,0,Stop_Loss,45.0,3.094285714285726,4.8599999999999,0.0008476804242432683,zone
BAJFINANCE,LONG,2024-09-09 09:35:00+05:30,2024-09-09 10:10:00+05:30,734.86725,143,105086.01675,-658.1667950000038,188.88049358781888,-847.0472885878228,-62.631243942358665,17.97389409450795,-80.60513803686662,-1.3979367779815288,0,Stop_Loss,35.0,2.789285714285719,3.8700000000000045,0.0028704828963154612,zone
TATACONSUM,LONG,2024-09-09 09:35:00+05:30,2024-09-09 10:00:00+05:30,1177.5884999999998,183,215498.69549999997,2272.0364999998874,340.59135327294985,1931.4451467269375,105.43156628991696,15.804798840322906,89.62676744959404,2.5502827266116106,1,Take_Profit,25.0,3.7892857142856946,3.5499999999999545,0.0016545943270347865,zone
ASIANPAINT,LONG,2024-09-09 09:35:00+05:30,2024-09-09 10:20:00+05:30,3294.6465,58,191089.497,-866.3561499999751,305.09320534005303,-1171.449355340028,-45.33771680816006,15.965985055685874,-61.30370186384592,-1.519001442355241,0,Stop_Loss,45.0,10.042857142857104,11.650000000000091,0.00030975626219443257,zone
INDUSINDBK,LONG,2024-09-09 09:35:00+05:30,2024-09-09 10:25:00+05:30,1412.5058999999999,105,148313.1195,-714.9554999999702,247.32901108543,-962.2845110854003,-48.20581634384477,16.676138423845234,-64.88195476769,-1.5009440690626834,0,Stop_Loss,50.0,5.128571428571457,5.399999999999864,0.002289925405013551,zone
HDFCLIFE,LONG,2024-09-09 09:35:00+05:30,2024-09-09 09:40:00+05:30,744.522075,188,139970.1501,-553.2933999999732,236.16679878674404,-789.4601987867172,-39.529385344280854,16.87265453512892,-56.40203987940978,-1.6326337204495245,0,Stop_Loss,5.0,3.3214285714285796,2.199999999999932,0.00078702843256204,zone
SBILIFE,LONG,2024-09-09 09:35:00+05:30,2024-09-09 13:35:00+05:30,1914.9569999999999,59,112982.46299999999,-643.6604999999854,199.57705915699,-843.2375591569754,-56.96994762806556,17.664428076505114,-74.63437570457067,-1.4353883719604223,0,Stop_Loss,240.0,7.992857142857182,9.0,0.0011551031395092798,zone
ICICIBANK,LONG,2024-09-09 09:35:00+05:30,2024-09-09 14:45:00+05:30,1217.258325,107,130246.640775,1960.7723249999751,224.9868487264975,1735.7854762734776,150.54302462872676,17.273907978568168,133.26911665015857,2.6557680167280506,1,Take_Profit,310.0,3.7392857142856917,5.5,0.00022517871101938975,zone
BRITANNIA,LONG,2024-09-09 09:35:00+05:30,2024-09-09 14:35:00+05:30,5872.5348,27,158558.4396,2133.118800000044,263.43280671484007,1869.6859932852037,134.5320252508365,16.614240615599503,117.91778463523701,2.6295103581926593,1,Take_Profit,300.0,19.22142857142847,23.400000000000546,0.0025935873972311907,zone
ITC,LONG,2024-09-09 09:35:00+05:30,2024-09-09 12:50:00+05:30,503.101425,345,173569.991625,1967.974875000018,283.6159395444625,1684.3589354555556,113.38220717621806,16.34014825311613,97.04205892310192,2.5676531090706227,1,Take_Profit,195.0,1.4892857142857159,1.650000000000034,0.0021152039703231443,zone
SHRIRAMFIN,LONG,2024-09-09 09:35:00+05:30,2024-09-09 10:00:00+05:30,649.80474,224,145556.26176000002,-700.7257600000012,243.6097342948608,-944.335494294862,-48.141230856518604,16.73646542919163,-64.87769628571023,-1.503092428058727,0,Stop_Loss,25.0,2.536428571428579,2.480000000000018,0.002639100232394225,zone
BAJAJ-AUTO,LONG,2024-09-09 09:35:00+05:30,2024-09-09 10:05:00+05:30,10837.666125,14,151727.32575,-709.2725499999906,251.953448509491,-961.2259985094815,-46.74652680352739,16.605673847084926,-63.35220065061232,-1.5167854525549567,0,Stop_Loss,30.0,29.410714285714285,39.850000000000364,0.003070209058878974,zone
BAJAJFINSV,LONG,2024-09-09 09:35:00+05:30,2024-09-09 10:05:00+05:30,1863.9315,76,141658.794,-840.4383999999918,238.22594165236802,-1078.6643416523598,-59.328360511101906,16.81688336640562,-76.14524387750751,-1.4008736972656464,0,Stop_Loss,30.0,7.914285714285744,9.200000000000045,0.002906741932814843,zone
TCS,LONG,2024-09-09 09:35:00+05:30,2024-09-09 09:50:00+05:30,4479.188475,32,143334.0312,-659.8039999999746,240.63488902827203,-900.4388890282466,-46.03261308400113,16.788398889898243,-62.821011973899374,-1.5302364813902785,0,Stop_Loss,15.0,15.346428571428532,16.149999999999636,0.0009249840032369635,zone
SBIN,SHORT,2024-09-09 09:40:00+05:30,2024-09-09 10:00:00+05:30,776.71145,160,124273.832,-652.599999999984,215.73212861712,-868.332128617104,-52.5130664676039,17.359417115030297,-69.87248358263419,-1.4713304154361344,0,Stop_Loss,20.0,3.6607142857142856,3.2999999999999545,0.0007158464459243711,zone
HINDUNILVR,LONG,2024-09-09 09:40:00+05:30,2024-09-09 12:00:00+05:30,2860.92975,110,314702.27249999996,2435.317499999869,474.95809909524985,1960.3594009046192,77.384808207887,15.092299630446739,62.292508577440266,2.4149123072101166,1,Take_Profit,140.0,10.296428571428546,5.949999999999818,1.1605985185152083e-05,zone
TATAMOTORS,SHORT,2024-09-09 09:40:00+05:30,2024-09-09 15:15:00+05:30,628.095795,214,134412.50013,-387.1260000000177,229.30095652499085,-616.4269565250086,-28.8013391333098,17.059496423563093,-45.86083555687289,-0.7359092834549561,0,EOD_Squareoff,335.0,2.4692857142857343,3.6000000000000227,0.0012527632147669313,zone
COALINDIA,SHORT,2024-09-09 09:40:00+05:30,2024-09-09 15:15:00+05:30,483.1583,131,63293.7373,-338.5629500000005,130.77019385377898,-469.33314385377946,-53.49075034000252,20.660842514947994,-74.15159285495051,-0.7399664899950432,0,EOD_Squareoff,335.0,2.721428571428573,4.600000000000023,0.0058915574900293794,zone
HCLTECH,LONG,2024-09-09 09:40:00+05:30,2024-09-09 09:45:00+05:30,1757.17815,156,274119.7914,-858.6902999999775,417.45250831465006,-1276.1428083146275,-31.325366753506785,15.228835035318435,-46.55420178882522,-1.7675318685438997,0,Stop_Loss,5.0,7.217857142857156,3.75,0.0013029066155422087,zone
HEROMOTOCO,SHORT,2024-09-09 09:40:00+05:30,2024-09-09 10:00:00+05:30,5704.146500000001,28,159716.102,-804.1179999999731,263.77703775876,-1067.895037758733,-50.34670831122419,16.515369111547688,-66.86207742277188,-1.47520097825766,0,Stop_Loss,20.0,16.875,23.0,0.0020779807904534723,zone
NESTLEIND,SHORT,2024-09-09 09:40:00+05:30,2024-09-09 10:40:00+05:30,1246.87625,183,228178.35375,-667.7120999999931,356.340133481968,-1024.0522334819611,-29.26272755616255,15.616736979020649,-44.879464535183196,-1.850653606999125,0,Stop_Loss,60.0,3.320000000000001,2.400000000000091,0.00011278667292824024,zone
HDFCLIFE,LONG,2024-09-09 09:45:00+05:30,2024-09-09 10:10:00+05:30,744.6721499999999,148,110211.47819999998,-531.7454999999736,195.91550346572203,-727.6610034656957,-48.247742311832425,17.776324813482272,-66.0240671253147,-1.5258843945177918,0,Stop_Loss,25.0,3.4785714285714238,2.849999999999909,0.0015732686204515429,zone
TRENT,LONG,2024-09-09 09:45:00+05:30,2024-09-09 10:05:00+05:30,4762.38,26,123821.88,-816.8332899999932,214.1083104115518,-1030.941600411545,-65.96841285239678,17.291637827785507,-83.26005068018229,-1.3649432019218042,0,Stop_Loss,20.0,24.141428571428474,26.670000000000073,0.00031226606619584775,zone
SUNPHARMA,SHORT,2024-09-09 09:45:00+05:30,2024-09-09 09:50:00+05:30,1819.3398750000001,182,331119.85725,-813.826649999964,495.719243939767,-1309.545893939731,-24.578007998641827,14.97099111049363,-39.54899910913546,-2.0210827174773414,0,Stop_Loss,5.0,5.28214285714286,2.650000000000091,0.0008697630945511254,zone
CIPLA,LONG,2024-09-09 09:45:00+05:30,2024-09-09 14:30:00+05:30,1620.960075,120,194515.209,-794.1179999999622,309.78556287400005,-1103.9035628739623,-40.82549658109059,15.926032954780418,-56.75152953587101,-1.5833180048937794,0,Stop_Loss,285.0,4.91071428571427,5.0,0.00041990689671236886,zone
TITAN,LONG,2024-09-09 09:45:00+05:30,2024-09-09 10:15:00+05:30,3700.8495,35,129529.7325,-724.1674999999896,221.90483715755002,-946.0723371575396,-55.90743422557362,17.13157534371887,-73.03900956929247,-1.4340241494204837,0,Stop_Loss,30.0,14.721428571428532,17.0,9.219244771212341e-05,zone
APOLLOHOSP,SHORT,2024-09-09 09:45:00+05:30,2024-09-09 15:15:00+05:30,6896.55,25,172413.75,677.9250000000047,280.1192912035,397.80570879650475,39.31965982991523,16.246922951533737,23.072736878381495,0.6004614472400072,1,EOD_Squareoff,330.0,19.224999999999714,23.050000000000182,0.003311581319797777,zone
LT,LONG,2024-09-09 09:45:00+05:30,2024-09-09 15:15:00+05:30,3576.28725,47,168085.50075,97.41572500001621,274.72320145584047,-177.30747645582426,5.79560548443178,16.34425338473702,-10.548647900305241,-0.2640465799268668,0,EOD_Squareoff,330.0,11.69999999999998,12.5,0.001875425136882268,zone
BHARTIARTL,SHORT,2024-09-09 09:50:00+05:30,2024-09-09 10:45:00+05:30,1535.53185,216,331674.87960000004,-915.3323999999575,496.527789110728,-1411.8601891106855,-27.597278428316564,14.970316404713573,-42.567594833030135,-1.884690617303596,0,Stop_Loss,55.0,5.000000000000016,2.7000000000000455,0.001464276954829864,zone
RELIANCE,LONG,2024-09-09 09:50:00+05:30,2024-09-09 09:55:00+05:30,1469.384325,89,130775.204925,-713.3683749999955,223.59865499990548,-936.9670299999009,-54.549207199416315,17.09793956187184,-71.64714676128816,-1.4452566899748456,0,Stop_Loss,5.0,4.99928571428578,6.550000000000182,0.001320591837712743,zone
WIPRO,SHORT,2024-09-09 09:50:00+05:30,2024-09-09 09:55:00+05:30,258.22082500000005,876,226201.44270000004,-708.355499999906,353.688084263122,-1062.043584263028,-31.315251200204035,15.635978269696594,-46.951229469900625,-1.7850753058465505,0,Stop_Loss,5.0,0.875,0.5499999999999545,0.0001709452669346157,zone
BEL,SHORT,2024-09-09 09:50:00+05:30,2024-09-09 09:55:00+05:30,278.71057500000006,486,135453.33945000003,-694.700549999963,230.88364424778104,-925.584194247744,-51.287074414019756,17.045253013714532,-68.33232742773428,-1.4770104712156986,0,Stop_Loss,5.0,1.578571428571426,1.1499999999999773,0.0016735928437741645,zone
